"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"96987099999","2020-01-23","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  84.6"," 8","  74.1"," 8","1009.0"," 8","004.2"," 8","  5.0"," 8","  1.4"," 8","  4.1","999.9","  93.2"," ","  78.1"," "," 0.00","I","999.9","000000"
"96987099999","2020-01-24","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  84.6"," 8","  73.2"," 8","1009.5"," 8","004.6"," 8","  5.4"," 8","  3.6"," 8"," 11.1","999.9","  92.7"," ","  77.7","*"," 0.00","I","999.9","000000"
"96987099999","2020-01-25","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  85.0"," 8","  73.9"," 8","1009.0"," 8","004.2"," 8","  5.6"," 8","  2.3"," 8","  6.0","999.9","  93.2"," ","  76.6"," "," 0.00","I","999.9","000000"
"96987099999","2020-01-26","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  85.1"," 8","  74.4"," 8","1008.3"," 8","003.5"," 8","  5.8"," 8","  2.2"," 8","  6.0","999.9","  93.2"," ","  78.1","*"," 0.00","I","999.9","000000"
"96987099999","2020-01-27","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  85.6"," 8","  74.5"," 8","1008.6"," 8","003.8"," 8","  5.2"," 8","  4.0"," 8"," 15.9","999.9","  92.1"," ","  77.5"," "," 0.00","I","999.9","000000"
"96987099999","2020-01-28","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  84.3"," 8","  74.9"," 8","1008.8"," 8","003.9"," 8","  4.8"," 8","  1.6"," 8","  5.1","999.9","  92.8"," ","  79.2","*"," 0.03","B","999.9","010010"
"96987099999","2020-01-29","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  85.1"," 8","  74.6"," 8","1008.3"," 8","003.4"," 8","  5.2"," 8","  4.1"," 8"," 12.0","999.9","  93.2","*","  78.8"," "," 0.00","I","999.9","000010"
"96987099999","2020-01-30","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  79.6"," 8","  73.9"," 8","1008.4"," 8","003.4"," 8","  4.6"," 8","  3.4"," 8","  8.0","999.9","  89.6"," ","  75.2","*"," 1.18","D","999.9","010010"
"96987099999","2020-01-31","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  84.2"," 8","  73.7"," 8","1008.9"," 8","004.0"," 8","  4.9"," 8","  1.8"," 8","  4.1","999.9","  92.5"," ","  76.3"," "," 0.00","A","999.9","000010"
"96987099999","2020-02-01","-8.2166666","114.3833333","5.0","BANYUWANGI, ID","  81.7"," 8","  74.6"," 8","1009.5"," 8","004.6"," 8","  5.0"," 8","  2.1"," 8","  6.0","999.9","  91.8"," ","  77.0"," "," 0.55","A","999.9","010010"
