"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"96973099999","2020-01-22","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  82.8"," 8","  78.4"," 8","1011.3"," 8","011.0"," 8","  5.7"," 8","  4.8"," 8"," 15.0","999.9","  88.5"," ","  78.8"," "," 0.60","B","999.9","010010"
"96973099999","2020-01-23","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  82.5"," 8","  77.4"," 8","1010.3"," 8","010.0"," 8","  5.5"," 8","  1.9"," 8","  8.0","999.9","  88.9"," ","  78.8","*"," 0.00","I","999.9","000000"
"96973099999","2020-01-24","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  84.3"," 8","  78.9"," 8","1010.3"," 8","010.0"," 8","  5.9"," 8","  2.6"," 8","  8.9","999.9","  90.7"," ","  78.8"," "," 0.00","I","999.9","000000"
"96973099999","2020-01-25","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  84.7"," 8","  78.1"," 8","1010.0"," 8","009.7"," 8","  5.9"," 8","  2.9"," 8","  5.1","999.9","  91.8"," ","  79.5"," "," 0.12","A","999.9","000000"
"96973099999","2020-01-26","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  84.7"," 8","  77.8"," 8","1009.2"," 8","009.0"," 8","  6.0"," 8","  2.1"," 8","  7.0","999.9","  93.2"," ","  78.4","*"," 0.00","I","999.9","000010"
"96973099999","2020-01-27","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  81.4"," 8","  77.8"," 8","1009.9"," 8","009.6"," 8","  5.7"," 8","  2.0"," 8","  5.1","999.9","  90.3"," ","  77.7","*"," 1.14","B","999.9","010010"
"96973099999","2020-01-28","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  83.7"," 8","  78.8"," 8","1009.8"," 8","009.5"," 8","  5.7"," 8","  2.8"," 8","  8.9","999.9","  91.8"," ","  77.7"," "," 0.16","A","999.9","000010"
"96973099999","2020-01-29","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  85.2"," 8","  78.2"," 8","1009.2"," 8","008.8"," 8","  5.9"," 8","  4.2"," 8","  9.9","999.9","  92.1"," ","  78.4"," "," 0.00","I","999.9","000000"
"96973099999","2020-01-30","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  81.0"," 8","  76.9"," 8","1009.1"," 8","008.8"," 8","  5.4"," 8","  8.9"," 8"," 18.1","999.9","  93.9"," ","  76.6","*"," 1.86","B","999.9","010010"
"96973099999","2020-01-31","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  81.0"," 8","  77.7"," 8","1010.3"," 8","010.0"," 8","  4.9"," 8","  5.0"," 8"," 14.0","999.9","  89.6"," ","  75.6"," "," 2.20","B","999.9","010010"
"96973099999","2020-02-01","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  80.0"," 8","  76.5"," 8","1010.7"," 8","010.4"," 8","  5.6"," 8","  2.9"," 8","  5.1","999.9","  88.9"," ","  76.3","*"," 0.75","A","999.9","010010"
"96973099999","2020-02-02","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  82.7"," 8","  77.3"," 8","1011.1"," 8","010.7"," 8","  6.0"," 8","  2.0"," 8","  6.0","999.9","  89.6"," ","  76.1"," "," 0.04","A","999.9","010010"
"96973099999","2020-02-03","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  81.7"," 8","  77.4"," 8","1010.8"," 8","010.5"," 8","  5.7"," 8","  5.1"," 8"," 17.1","999.9","  89.2"," ","  77.7"," "," 0.43","C","999.9","010010"
"96973099999","2020-02-04","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  83.8"," 7","  77.7"," 7","1009.4"," 7","009.1"," 7","  5.9"," 7","  3.6"," 7","  8.9","999.9","  90.3"," ","  77.7"," "," 0.00","I","999.9","000000"
"96973099999","2020-02-05","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  84.1"," 8","  77.9"," 8","1008.6"," 8","008.3"," 8","  5.7"," 8","  3.5"," 8","  8.9","999.9","  91.8"," ","  77.4"," "," 0.00","I","999.9","000000"
"96973099999","2020-02-06","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  84.0"," 8","  77.7"," 8","1008.9"," 8","008.6"," 8","  5.7"," 8","  5.1"," 8"," 11.1","999.9","  89.6"," ","  78.8"," "," 0.02","C","999.9","010000"
"96973099999","2020-02-07","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  83.3"," 7","  76.8"," 7","1010.0"," 7","009.7"," 7","  5.2"," 7","  9.6"," 7"," 18.1","999.9","  91.0"," ","  76.6","*"," 0.63","A","999.9","010010"
"96973099999","2020-02-08","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  83.1"," 8","  76.3"," 8","1010.6"," 8","010.3"," 8","  5.7"," 8","  8.1"," 8"," 22.9","999.9","  91.0"," ","  74.1"," ","99.99"," ","999.9","010010"
"96973099999","2020-02-09","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  84.5"," 6","  76.7"," 6","1010.8"," 6","010.5"," 6","  6.0"," 6","  5.5"," 6"," 15.0","999.9","  89.2"," ","  74.1"," "," 0.00","I","999.9","000000"
"96973099999","2020-02-10","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  81.3"," 7","  77.9"," 7","1010.9"," 7","010.6"," 7","  5.3"," 7","  4.6"," 7"," 14.0","999.9","  89.6"," ","  77.4","*"," 0.47","A","999.9","010010"
"96973099999","2020-02-11","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  82.3"," 8","  77.8"," 8","1012.1"," 8","011.8"," 8","  5.5"," 8","  1.6"," 8","  8.9","999.9","  89.2","*","  77.0"," "," 0.00","B","999.9","010000"
"96973099999","2020-02-12","-7.05","113.9666666","3.0","KALIANGET MADURA IS, ID","  82.6"," 8","  77.5"," 8","1012.0"," 8","011.7"," 8","  5.6"," 8","  2.3"," 8","  7.0","999.9","  87.1"," ","  77.0"," "," 0.59","B","999.9","010010"
